year,month,COUNTRY,est,se,iso3
2015,12,Argentina,0,0,ARG
2015,12,Austria,0,0,AUT
2015,12,Belgium,0,0,BEL
2015,12,Bolivia,0,0,BOL
2015,12,Brazil,0,0,BRA
2015,12,Canada,0,0,CAN
2015,12,Colombia,0,0,COL
2015,12,Croatia,0,0,HRV
2015,12,Denmark,0,0.401115620719912,DNK
2015,12,Dominican Republic,0,0.0467966365426723,DOM
2015,12,France,0,0,FRA
2015,12,Germany,0,0,DEU
2015,12,Greece,0,1.11022302462516E-16,GRC
2015,12,Hungary,0,0.0052132303604242,HUN
2015,12,Iran,0,0,IRN
2015,12,Iraq,0,0.0149688345086878,IRQ
2015,12,Italy,0,0,ITA
2015,12,Kazakhstan,0,0.0233049807671369,KAZ
2015,12,Mexico,0,0,MEX
2015,12,Morocco,0,0,MAR
2015,12,Mozambique,0,0.00732871444449645,MOZ
2015,12,Netherlands,0,0,NLD
2015,12,Nicaragua,0,1.13565568060636E-09,NIC
2015,12,Paraguay,0,0.00874062917753315,PRY
2015,12,Portugal,0,0,PRT
2015,12,Spain,0,0,ESP
2015,12,Switzerland,0,0,CHE
2015,12,United Kingdom,0,0,GBR
2015,12,United States,0,0,USA
2015,12,Uruguay,0,0.553709533270251,URY
2015,12,Vietnam,0,8.68501415229872E-09,VNM
