year,month,COUNTRY,est,se,iso3
2019,10,Algeria,0,0.551631950412243,DZA
2019,10,Argentina,0,0,ARG
2019,10,Austria,0,0,AUT
2019,10,Belgium,0,1.31785158341557E-08,BEL
2019,10,Brazil,0,0,BRA
2019,10,Bulgaria,0,1.08375160867702E-06,BGR
2019,10,Cameroon,0,9.95049965424322E-07,CMR
2019,10,Canada,0,0,CAN
2019,10,Chile,0,0,CHL
2019,10,China,0,0,CHN
2019,10,Colombia,0,0,COL
2019,10,Costa Rica,0,0,CRI
2019,10,Croatia,0,0,HRV
2019,10,Czechia,0,0,CZE
2019,10,Denmark,0,6.01656278687024E-07,DNK
2019,10,Ecuador,0,0,ECU
2019,10,Equatorial Guinea,0,4.80827415083596E-06,GNQ
2019,10,France,0,0,FRA
2019,10,Germany,0,0,DEU
2019,10,Greece,0,0,GRC
2019,10,Guatemala,0,0,GTM
2019,10,Honduras,0,0.150650403997025,HND
2019,10,Hungary,0,0,HUN
2019,10,India,0,0,IND
2019,10,Indonesia,0,0.00629393727056782,IDN
2019,10,Ireland,0,0.0238915789241924,IRL
2019,10,Italy,0,0,ITA
2019,10,Japan,0,0,JPN
2019,10,Kazakhstan,0,0.139298064565135,KAZ
2019,10,Lebanon,0,0,LBN
2019,10,Luxembourg,0,9.11926090196857E-12,LUX
2019,10,Mexico,0,0,MEX
2019,10,Morocco,0,8.49905648351301E-05,MAR
2019,10,Namibia,0,0.00382957582896493,NAM
2019,10,Netherlands,0,0,NLD
2019,10,New Zealand,0,0.030042092392814,NZL
2019,10,Nicaragua,0,0.00873906357888388,NIC
2019,10,Norway,0,0,NOR
2019,10,Palestine,0,0,PSE
2019,10,Panama,0,0.000569402309119504,PAN
2019,10,Peru,0,0.169216580310649,PER
2019,10,Poland,0,0,POL
2019,10,Portugal,0,0,PRT
2019,10,Romania,0,4.11781719833471E-13,ROU
2019,10,Saudi Arabia,0,8.74801964201311E-09,SAU
2019,10,Slovakia,0,0,SVK
2019,10,Slovenia,0,0,SVN
2019,10,South Africa,0,0.131973957952245,ZAF
2019,10,South Korea,0,0,KOR
2019,10,Spain,0,0,ESP
2019,10,Sweden,0,8.65973959207622E-15,SWE
2019,10,Switzerland,0,0,CHE
2019,10,Tunisia,0,0.0310939142783876,TUN
2019,10,Turkey,0,0,TUR
2019,10,United Kingdom,0,0,GBR
2019,10,United States,0,0,USA
2019,10,Venezuela,0,0.0420792725155762,VEN
2019,10,Yemen,0,0,YEM
