year,month,COUNTRY,est,se,iso3
2016,12,Argentina,0,0,ARG
2016,12,Australia,0,2.33146835171283E-15,AUS
2016,12,Belgium,0,0,BEL
2016,12,Bolivia,0,0.093872630017705,BOL
2016,12,Brazil,0,0,BRA
2016,12,Chile,0,1.24817056690318E-08,CHL
2016,12,China,0,0,CHN
2016,12,Colombia,0,0,COL
2016,12,Costa Rica,0,0,CRI
2016,12,Czechia,0,0.553709533270251,CZE
2016,12,Denmark,0,6.43729514138158E-12,DNK
2016,12,Dominican Republic,0,0,DOM
2016,12,France,0,0,FRA
2016,12,Germany,0,0,DEU
2016,12,Hungary,0,2.70688202419489E-05,HUN
2016,12,India,0,0.0288038203580527,IND
2016,12,Italy,0,0,ITA
2016,12,Japan,0,4.89608353859694E-14,JPN
2016,12,Malaysia,0,0.553709533270251,MYS
2016,12,Mexico,0,0,MEX
2016,12,Mongolia,0,3.0041382714785E-09,MNG
2016,12,Morocco,0,0,MAR
2016,12,Netherlands,0,0,NLD
2016,12,Niger,0,0.553709533270251,NER
2016,12,Panama,0,0,PAN
2016,12,Paraguay,0,0,PRY
2016,12,Peru,0,0,PER
2016,12,Philippines,0,0,PHL
2016,12,Portugal,0,0,PRT
2016,12,Russia,0,0,RUS
2016,12,Saudi Arabia,0,0.553709533270251,SAU
2016,12,Spain,0,0,ESP
2016,12,Sri Lanka,0,0.137973691981316,LKA
2016,12,Thailand,0,0.00186693942668992,THA
2016,12,United Arab Emirates,0,0,ARE
2016,12,United Kingdom,0,0,GBR
2016,12,United States,0,0,USA
2016,12,Vietnam,0,1.52335843939255E-09,VNM
